symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
20号胶连续,0.48979591836734687,0.7309941520467836,0.6103950352070653,29,6
20号胶连续,0.5199866584564862,0.7126436781609194,0.6163151683087028,27,7
20号胶连续,0.529710591133005,0.6206896551724138,0.5752001231527094,28,14
20号胶连续,0.6872947454844006,0.7011494252873564,0.6942220853858785,15,10
20号胶连续,0.6346213054187192,0.7528735632183908,0.693747434318555,19,9
20号胶连续,0.6734913793103449,0.7241379310344828,0.6988146551724138,17,7
20号胶连续,0.6995831754452445,0.7457627118644067,0.7226729436548256,19,4
20号胶连续,0.6722311781341589,0.7175141242937854,0.6948726512139721,19,4
20号胶连续,0.745774272483799,0.6553672316384181,0.7005707520611086,11,7
20号胶连续,0.736542903813506,0.7231638418079096,0.7298533728107077,11,2
20号胶连续,0.6300695992104526,0.8022598870056498,0.7161647431080511,16,1
20号胶连续,0.7168992706105506,0.8361581920903954,0.776528731350473,9,2
20号胶连续,0.6520985735480184,0.9209039548022598,0.7865012641751391,14,1
20号胶连续,0.46789551769095894,0.8531073446327685,0.6605014311618638,38,1
20号胶连续,0.5557052727128706,0.7175141242937854,0.636609698503328,26,8
20号胶连续,0.48613945960526905,0.7344632768361582,0.6103013682207137,30,8
20号胶连续,0.6469254104555099,0.7570621468926554,0.7019937786740826,19,7
20号胶连续,0.7766449798010289,0.8757062146892656,0.8261755972451472,8,2
20号胶连续,0.8803450202631969,0.9548022598870056,0.9175736400751013,3,1
20号胶连续,0.9291682870970531,0.839080459770115,0.8841243734335841,2,5
20号胶连续,0.9715904201000637,0.7796610169491526,0.8756257185246081,2,6
20号胶连续,0.9704232257125303,0.6779661016949152,0.8241946637037227,1,11
20号胶连续,0.9661389457999627,0.519774011299435,0.7429564785496989,1,28
20号胶连续,0.9727323523933693,0.5141242937853108,0.74342832308934,1,27
20号胶连续,0.9488297013720742,0.5423728813559322,0.7456012913640032,1,22
20号胶连续,0.8143415906127771,0.536723163841808,0.6755323772272925,8,26
20号胶连续,0.7392686409635564,0.6214689265536723,0.6803687837586143,9,17
20号胶连续,0.6905693176879618,0.7740112994350282,0.732290308561495,13,4
20号胶连续,0.6481399955976229,0.75,0.6990699977988115,14,6
20号胶连续,0.5745200185878153,0.6388888888888888,0.6067044537383521,19,17
20号胶连续,0.5438794726930322,0.5888888888888889,0.5663841807909605,22,21
20号胶连续,0.6596424291339547,0.6055555555555555,0.632598992344755,19,18
20号胶连续,0.7379802871328295,0.7222222222222222,0.7301012546775258,16,7
20号胶连续,0.734753994354298,0.7978142076502732,0.7662841010022856,13,5
20号胶连续,0.8024539181071054,0.8797814207650273,0.8411176694360664,7,2
20号胶连续,0.8406503451727457,0.7158469945355191,0.7782486698541324,4,6
20号胶连续,0.7071399113931659,0.6338797814207651,0.6705098464069654,15,14
20号胶连续,0.5929030669302636,0.7486338797814208,0.6707684733558422,24,5
20号胶连续,0.5118445929102289,0.814207650273224,0.6630261215917264,30,2
20号胶连续,0.3401003950990888,0.8251366120218578,0.5826185035604733,45,1
20号胶连续,0.3245466392484843,0.7814207650273223,0.5529837021379033,46,4
20号胶连续,0.3365921553270444,0.7704918032786884,0.5535419793028664,47,3
20号胶连续,0.39831031797705796,0.7704918032786886,0.5844010606278733,39,1
20号胶连续,0.43530531362557684,0.8469945355191256,0.6411499245723512,36,1
20号胶连续,0.5144806801278542,0.8688524590163934,0.6916665695721238,30,1
20号胶连续,0.45322334463513814,0.8633879781420765,0.6583056613886074,34,1
20号胶连续,0.42634369137916966,0.8852459016393442,0.655794796509257,36,1
20号胶连续,0.3570981936531239,0.8360655737704917,0.5965818837118078,43,1
20号胶连续,0.23402519477736453,0.7043010752688174,0.4691631350230909,58,7
20号胶连续,0.19974758808864637,0.564516129032258,0.3821318585604522,59,29
20号胶连续,0.8680836692159678,0.7365591397849464,0.8023214045004571,8,10
20号胶连续,0.698271111723378,0.8172043010752686,0.7577377063993234,18,7
20号胶连续,0.7263741562198651,0.8225806451612904,0.7744774006905777,16,6
20号胶连续,0.7763638242182118,0.8440860215053764,0.8102249228617942,15,5
